date,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30,R_31,R_32,R_33,R_34,R_35,R_36,R_37
2015-10-28,-0.85532165,-0.31602678,-1.6090641,0.44625375,-2.028449,-0.87920326,-0.3840721,-3.6461248,-0.33009228,-0.83685094,-0.9142651,8.023687,-1.9700135,-0.97198236,-0.64990485,3.937998,0.48248646,1.3956507,-0.6038003,0.35157546,1.2739536,0.95031106,0.6982555,-1.6933544,-1.1710706,-1.1267415,-0.6483671,0.7350588,-1.457852,-1.8307871,-1.9231409,1.0120759,0.4395346,0.04304305,1.0160388,-0.67896247,-0.9929857
2015-10-29,0.3670173,0.640902,-0.3475451,2.0717695,1.8380601,0.70170885,1.0956892,-0.04750021,-0.021807212,0.52285904,1.3003381,8.761305,-0.043030113,0.74988735,1.132129,-0.47598675,0.3204021,1.7373855,0.6269741,0.39948556,-0.012117662,0.37582254,-0.12112154,0.33581877,0.60306406,0.93379426,0.53975475,-0.5171078,-0.48221442,-0.038286947,0.12105291,-0.2727831,-0.010119052,0.548335,-0.22977446,0.37249398,0.9289292
2015-10-30,-0.92779595,-0.17666568,0.06353542,-0.39346585,0.9038804,-0.33602196,-0.31832403,-1.321414,-0.31501403,0.34282458,-0.074866086,9.747169,1.7310215,-0.88791925,-0.6163558,-0.2532402,-1.3311177,-0.87916267,-0.09696952,-0.64982253,-0.57003266,-0.22873251,-0.3497613,-0.60290116,0.4783371,0.10371691,-0.001963435,0.29679626,2.731564,1.498918,-1.0356109,-1.0105273,-1.1109291,-0.008637027,-0.9908048,-0.4142242,2.0965958
2015-11-02,-0.6428794,0.045679208,-0.12965073,0.6370876,-0.49582654,12.190096,-0.23156308,-1.65415,0.3947543,-0.3912292,-0.24637386,11.384454,-0.061116554,0.3411451,-0.17024688,0.1847603,0.40063182,-1.0373064,-0.52961063,0.26645938,-0.40283343,-0.70823026,-0.3051182,0.7711284,-0.48878404,-1.482083,-0.8343853,0.37210992,-0.8261818,-1.4431237,-0.7440815,-0.7173327,-0.40277812,0.34912443,-0.5487941,-0.47591263,-1.2518717
2015-11-03,0.13362445,-0.18127488,1.4358106,-1.4309771,0.06280035,4.733428,0.36312264,0.5970348,-0.14498259,0.11239825,-0.40139413,9.782455,0.15962712,3.220614,-0.06974651,-0.9080034,0.41862598,0.63113767,-0.5018582,-0.27462122,-0.055373233,0.46245763,0.6649584,0.65848273,0.68662137,-0.17089649,-0.29209173,-0.32675517,0.7590617,-0.51357853,-0.42974088,-0.041166734,0.4298237,-0.004259361,1.8704963,0.54653215,-0.77327
2015-11-04,0.9712404,-0.4972091,1.4392815,2.2778878,3.1825056,-1.3064152,0.2950331,2.5178485,-0.38240117,0.07954894,0.46156,-1.4238495,0.5815258,0.49092042,0.0029971264,0.21133554,-0.55160135,-0.6251615,0.8138572,-0.7333269,-0.5010077,-0.33110172,0.4989998,-0.3483804,0.45872155,0.18033719,0.8792738,-0.34338382,4.118713,2.4954674,-0.90652096,0.9631877,0.8600974,0.47084633,-0.18207347,0.2617112,-0.09106674
2015-11-05,-1.9338385,-0.47520337,-1.7068605,0.06392435,-2.564815,-2.5907505,-2.1283233,-4.485214,1.5526189,-1.3798901,-2.0321412,7.528365,-1.0843058,-0.5665073,-1.23031,-2.0212278,0.21441138,-1.4557306,-1.8437505,-0.432631,0.80350477,-0.9485672,-2.588639,-2.1937106,-2.6319976,-1.6454482,-1.8877097,0.98714036,5.0045996,-2.6915205,-0.15637197,-2.5737624,-2.1825175,-1.3590008,-0.7816762,-1.4368842,-1.4610945
2015-11-06,0.37474328,-0.7373226,1.5183796,0.25663197,1.1976539,-0.99339634,0.57648987,0.5836462,-1.0088348,-0.6114072,0.05117504,2.1738617,2.4033408,2.633355,0.78732604,0.06739255,-0.81208694,0.5079359,0.4437818,-1.0461174,-0.7573958,-0.35659072,1.1201307,1.2826262,0.1887241,-0.2347074,1.7007031,-0.83441764,6.2305593,2.3259544,-0.9783074,0.6730634,0.60276854,1.0744894,0.5801543,0.092545316,-0.42310554
2015-11-09,-0.29272315,-0.5952327,1.2545568,-0.62735146,-2.3620565,-2.4059434,0.65015286,0.5477798,-1.4589561,-0.13924043,-1.093728,-4.7180037,0.32220972,1.1834952,0.51136965,-1.6957846,-0.29504567,1.3478642,0.25048944,-0.7115365,0.05660307,-0.81777817,1.197385,-0.063402094,0.18082216,0.28637713,0.13745292,2.2054758,-3.120313,1.529115,-1.4783425,0.13981535,-0.3359788,-0.0017521981,-1.6422265,0.28794423,0.016118983
2015-11-10,0.59896696,-1.2480419,1.2020987,-0.7772114,-0.0020116302,0.9902141,1.1987628,-0.25989524,-0.09926413,-0.39439222,0.91180086,-1.227541,3.3746312,1.1658065,0.7566136,0.37538394,1.416019,-0.28226152,0.89403766,-0.5104791,0.940849,2.9756293,-0.47354597,-0.18457529,1.1254915,1.3871659,0.8208441,-0.8658097,2.1463926,0.69621295,-0.08847881,0.25620505,0.38876465,1.3901757,4.84089,0.70713097,0.34963793
2015-11-11,1.9578209,-0.09469463,2.818386,0.6630043,-0.22643256,0.39456302,1.5363407,1.2365041,0.24201857,0.80181515,0.42680544,3.0291917,1.3801563,1.6070235,1.6691543,0.28986895,-0.65612453,-0.29721677,1.4081302,0.6494704,-0.61493266,1.3687116,3.1293466,0.6065737,1.1463711,1.361315,2.0864668,-1.7176282,1.7323031,2.460678,-0.34164083,1.9514614,2.0167658,0.884384,-2.329902,1.6265353,0.65550435
2015-11-12,0.5727289,-0.37968174,1.2973095,-0.5544887,-1.0894887,2.3764315,1.1505163,2.8097744,-0.78454894,0.19185886,-0.18776365,-1.3959129,0.8875371,4.936311,-0.00011886294,0.32997143,-0.113644384,-0.56808025,2.3467224,0.43539485,-0.7199288,0.2083428,1.966107,0.017836334,0.13785855,0.5676297,1.2808735,-0.91675246,-1.77832,-0.81470424,1.076067,0.6115151,-0.99501467,0.840603,0.6349303,0.65823287,0.08184257
2015-11-13,-1.6857361,1.0587195,-2.4481673,2.0079107,1.3707174,-1.2847365,-0.17472216,-5.1341567,-0.31840536,-0.175886,0.25419173,-0.2551379,-1.4341621,-2.4670682,-0.573467,0.5460546,-0.8093185,2.8869305,0.2959545,1.291722,-0.51140046,-1.0850204,-0.61445814,1.1579334,0.11338429,-1.3392833,-1.1969233,0.281004,2.7148874,-2.2279637,-1.8412484,-0.8658871,-0.2958155,-0.8341568,-0.8136644,-0.31195578,-1.8280314
2015-11-16,2.1001022,-0.47424394,3.0248206,-0.88052034,-0.7194781,0.06250957,1.0091373,0.3968868,0.9369869,1.0349907,0.69222903,4.329455,1.8258375,2.5780094,1.1896758,1.6799098,0.09559919,-0.010169057,1.2685077,-1.7399627,-0.09936975,2.0045211,1.4215182,0.26834068,1.2916956,1.6404697,2.3089018,-0.43363804,-2.230391,2.4498303,0.24724,3.0824714,1.539737,1.8810527,1.4392838,1.4134179,0.39591476
2015-11-17,-0.3972593,-0.1258921,-1.8986343,2.3930247,0.24058157,0.5155256,-0.11517217,-4.253182,-0.94915986,-0.22072415,-0.5997967,-3.7533882,-0.92489016,0.5557809,-0.43177497,0.78302115,0.72299886,0.52357537,-1.3427188,0.6294083,0.7547942,0.42872807,-1.0349139,-1.4669896,-1.1550381,-0.83051896,-1.2742833,0.32438552,1.0874237,-3.0352428,1.604531,-1.489326,-0.06451153,-1.1275516,-1.4258912,-1.0417118,-0.40470552
2015-11-18,-1.0952141,-0.267882,-2.3958755,-0.73143816,-2.3459358,-0.19909371,-0.8108189,-2.3022234,0.029796181,3.022649,-0.1726898,-9.4644575,0.19133091,1.6481504,-0.44512376,-1.517267,-0.003906787,-1.4568564,-1.094519,-0.553961,0.45769393,0.42163095,-0.37342095,-1.1587136,0.14794499,-1.1298372,-1.1320808,1.07453,-2.6796515,-1.3939537,-1.016477,-1.5629419,-0.21235056,-0.67584103,-0.38482007,-0.5549674,0.0033146509
2015-11-19,1.6359841,-0.43006173,2.840165,-0.017015224,1.3020544,0.5463888,1.471197,1.9842896,-0.15503815,-0.9835669,0.3541704,3.299142,3.0437305,5.2103777,0.4952812,0.41972703,-0.40827736,0.20050517,1.8681335,-0.899591,-0.82450676,-0.1419692,2.1032457,0.96127844,0.470332,1.9197747,2.99302,-0.026429644,0.5878713,2.825112,-0.021789638,1.4169747,-0.031526826,2.5275817,0.34711692,0.9407804,-0.0025939494
2015-11-20,1.4151385,0.03193268,2.6034362,-1.3413289,-0.04590574,0.0038178293,0.9223378,-1.5212879,0.17809898,0.65401214,0.605425,-0.51779723,0.80846095,3.115069,-0.009112358,0.44288614,-0.20563172,-0.07150549,1.4606589,-0.3487083,-0.17202534,0.9331454,1.002327,1.4495841,0.30951494,1.799864,1.7538733,-0.05061197,-2.2919726,1.3511157,0.86074615,0.917638,1.1278788,2.4979002,1.3826025,1.4338347,0.60368425
2015-11-23,-0.22146073,-0.3851528,-2.0578198,-0.4800427,0.6914352,0.5025271,0.020076932,-0.9595179,0.38134998,0.24478775,0.28298247,-3.3600016,2.2304523,-1.1375712,-0.501772,-0.35621688,-1.605719,1.1106597,-1.016487,0.2540291,-0.18775187,-0.62499887,-2.2337465,0.5967905,0.51246756,0.8020044,-1.2247411,0.2763436,-0.70730835,-1.1929013,-0.05481133,-0.7399545,0.08723991,0.04457352,-0.47193506,0.13836399,0.8331416
2015-11-24,0.77566487,-0.29318732,2.1926484,-0.34652603,0.3090489,2.5221944,0.9171427,0.5869646,-0.5059412,0.20073481,0.28710735,-0.2597612,-0.18888877,1.2990732,0.644912,0.53779846,-1.3670402,-1.0539049,1.0820135,-0.03544682,0.75105834,0.8287455,2.2644477,-0.0666831,0.9172017,0.68390536,1.3882577,-0.985677,1.9129336,1.6964152,-0.9128771,0.94437516,-0.1542591,1.0292608,-0.7285738,0.7721144,0.33142847
2015-11-25,1.3348244,-0.39065295,1.8470004,0.3938118,-0.19657193,0.389695,0.89159685,3.4478598,-0.25623974,-0.2532621,0.72681445,6.1303377,1.8041312,1.2978625,0.53446555,-0.17119732,-0.47792235,0.0017097082,0.80966353,-0.31615856,-0.48198846,0.5689665,0.61718196,0.4415373,0.73941505,1.3649242,1.0533715,-0.21999459,-0.66264683,2.0781422,-0.27176094,1.2273264,0.9338449,0.7521681,1.0124065,0.080204055,0.89550734
2015-11-26,-0.7275791,0.23744822,-0.95433855,0.8406238,-1.5152475,-0.30682284,0.47314116,-2.9705544,0.01099975,0.8787728,0.29512945,3.4698954,-0.53476673,-1.6008786,-0.5135459,-0.2666557,1.1216466,-0.71926993,0.29591733,-0.18636276,0.42512238,1.0202279,-1.2323833,0.73695415,-0.24077134,-0.40548795,-0.40083417,-0.33111608,-0.525599,-1.0925872,0.6070309,-0.1853763,0.6697441,0.23278801,1.1229672,1.3048024,0.041119702
2015-11-27,-0.7457112,-0.04107392,-1.1679565,-0.7235028,-0.65497184,-0.32142046,-0.2725963,-1.8476765,-0.78650206,0.20676094,-0.55179423,-4.3009405,-0.30535462,-1.5755458,0.0035574776,-0.6545901,0.3202004,-0.9468425,-0.4159606,1.5676167,0.009161839,-0.5179565,-0.55665845,-1.022563,-1.5641693,-0.07180269,-0.68924594,0.71921355,-3.025115,-1.0796369,-0.47845277,-0.9386904,0.85294795,-1.0289425,0.22708304,0.44150516,0.5362093
2015-11-30,-0.13624173,-1.5109407,1.5948832,-1.0778406,-1.1559075,-0.079123706,1.4037509,1.103422,-1.0022223,1.5281205,-0.073813364,-4.285503,1.5373861,2.7835553,0.6691332,1.3978212,0.09010864,-0.07077579,0.8189338,1.5171728,-0.5043156,0.36832058,0.34024274,-1.5545782,1.3323697,-0.6444124,0.4249174,1.2115108,-1.5108593,-0.066663586,-2.633976,0.46799952,0.5614789,1.5427512,-1.372734,0.38828188,0.25840235
2015-12-01,-0.32050115,0.95338905,-1.7939554,0.07573865,-0.39831194,0.006370946,-0.80084056,1.4602801,1.2619675,4.167323,-0.4518667,-4.4309196,-1.72986,-0.8968615,1.6116247,1.4285368,-0.75529605,-0.23113039,-1.0909014,-0.72270495,-0.041418638,2.021061,-0.9823323,-0.30621496,1.2310859,-1.3187683,-1.5645325,-0.9597718,-0.6066782,-1.9148661,-0.10378303,0.09464096,0.8290851,0.53205585,0.16182256,1.0573987,0.26682878
2015-12-02,-3.2392938,-1.4468951,-6.1267858,-3.6374798,0.4338502,-3.3832488,-3.0410395,-4.2995925,-1.2237784,-1.0619524,-3.2740927,-2.866623,-5.566841,-5.141472,-3.7613673,-3.6004775,-1.9237157,-1.9934267,-2.5716004,-0.8347214,0.66378236,-3.100182,-5.8075876,-2.4040337,-4.129396,-3.7395732,-3.8179185,3.5197763,3.0125825,-5.118096,-2.2506602,-3.8217356,-4.4952006,-3.6511617,-1.5884211,-1.633918,-0.6230659
2015-12-03,0.9145684,-0.38419363,1.8924423,1.5801698,-1.5254234,0.8799067,1.3247082,1.2728609,-0.91538274,0.6744748,0.8391153,2.2366583,2.3172321,-0.10113569,0.6463622,-0.66246176,-0.5084084,-0.57088035,0.2316567,-0.8984334,0.033799466,1.260637,1.5633368,1.1751734,0.92726827,0.8867132,1.2300211,-0.7395338,-1.6611484,2.4103591,-0.28425115,1.3496523,0.8144676,1.2896042,-0.61769944,0.5055852,-0.25404808
2015-12-04,1.0679109,0.4883037,1.9293224,1.489534,-0.41658318,3.8703928,2.0802627,-1.6733549,0.68070877,0.7612775,1.3820376,-0.6246039,0.64304495,3.0031877,0.76738,0.57646275,0.95257574,1.2969142,1.5384133,0.5390948,-0.52915114,1.1810828,2.6216097,1.51197,2.3877723,0.5194711,1.2146883,-1.6092527,-0.45036346,0.85738075,0.1955182,1.3132488,2.9138823,1.6923201,1.7155546,1.3359232,0.6125152
2015-12-07,0.83684176,0.50071913,1.1555033,1.5023702,0.5253062,-0.4447655,1.1139845,0.34658328,-0.58801425,-0.7607735,1.1953343,2.6654248,4.2984285,0.6786339,0.30873397,0.8429667,-0.17584255,2.7377398,0.59324497,-0.6258547,-0.53713936,-0.2626037,0.9862464,2.2360396,1.646949,0.5371894,0.65726525,0.07125633,-1.4943876,1.7231683,-0.20942576,1.1563689,0.5242625,0.8874396,1.2587122,0.6765827,0.5449143
2015-12-08,0.02081174,0.8380618,0.8481796,-2.11575,-1.3133346,-1.1739607,-0.008998535,-1.4862169,-1.0672985,-0.24781783,0.0035143117,1.9333988,-0.43544942,-0.15606113,0.6442415,0.039813563,0.042023882,-0.7947721,-0.43213117,-0.0076695774,-0.25097486,-1.3877833,-0.67898655,-0.44312313,0.28749877,0.9484891,0.049926043,0.9853565,0.8405581,1.4279115,-1.236145,0.4644271,-1.421053,-0.6669591,-1.1967058,-0.34376225,-0.2037275
2015-12-09,-1.054705,-1.1936371,-0.83550453,-1.39789,-2.1373556,-2.01095,-0.36846015,-3.9992018,-0.994101,2.3408291,-0.54146564,-3.4313085,-0.6007484,-3.5135148,-1.1813992,-0.96509266,-0.40958092,-1.0005268,0.2617247,-0.5605095,-0.35247758,0.54190385,-1.2220148,-0.6795592,-0.62937164,-0.92290205,-1.0803779,-0.1684858,0.2759691,-0.29239172,0.3438318,-0.67811733,-1.6385198,-1.4622138,0.15527461,0.46759644,-0.15310897
2015-12-10,0.24689019,0.6445647,1.1140573,2.4482133,0.023231061,0.6141234,-0.40820274,-0.5618723,-0.16903467,-0.9125269,0.10264809,1.2749491,0.1837105,-1.3510619,0.2144456,-0.05567269,0.10561638,-0.05129266,-0.22596177,-0.072472095,0.5085001,1.5202816,1.4093639,0.4316498,1.3782046,-0.35235775,0.808929,-0.13610335,1.4342972,1.885638,-1.3107083,0.1386446,0.30564398,1.4469206,-0.6093337,0.23459683,0.5711624
2015-12-11,-0.2407641,-0.34052795,-0.5923321,0.33371982,0.11937332,-1.2587736,-0.32412222,-0.0719031,-0.42011,-0.19816072,-0.026168037,-2.48425,-0.9541033,-2.2868385,-0.27142736,-0.44069746,0.42247185,-0.046450738,-0.055410817,0.13058814,-0.24456362,-0.9372442,-0.2771593,-0.6337829,1.1174524,-0.54391867,0.55891305,-0.5139949,1.7039535,-1.03954,0.2656575,0.17059705,-0.763121,-0.99148893,2.357903,-0.3438041,-0.33138388
2015-12-14,-0.58841634,-0.8947082,-1.6582537,-2.3408873,0.21527849,-1.2782682,-1.2420301,-0.099416085,-0.021293983,-1.207119,-1.0109715,1.9138591,-0.36177984,-1.0778146,-0.9690792,-0.7629681,0.70558417,-1.1153874,-1.0558168,-0.5957766,-0.61173683,-0.098381065,-1.1609162,-1.2739108,-0.8749285,-0.89883524,-1.2182239,-0.43396237,5.5214667,-1.8971947,-0.5164832,-0.6656879,-1.684849,-0.21412212,2.146694,-0.44740713,-0.48325622
2015-12-15,1.4512593,0.23330925,1.9068198,2.2577853,-0.32260412,1.2902815,1.3009827,0.47340566,0.23674248,2.4294767,1.5663409,2.6845405,1.9190986,0.7103558,2.4459286,1.6314719,-0.6501601,0.9852811,1.348128,-0.026089165,-0.11913209,1.2366885,1.8656605,1.6789126,1.4393601,1.4166712,2.0050216,-0.99033695,-2.5995395,2.6500835,0.58750606,1.0106176,0.12231095,0.82093287,-0.60785687,1.0062089,0.8878042
2015-12-16,0.32192984,-0.50791025,2.5345201,-1.2444017,0.571194,0.78546417,0.42717022,-1.6503512,-0.30975476,-1.0408121,0.26416573,0.51456416,0.9291275,1.5942181,0.24554694,-0.24987933,0.26275676,-0.48182172,0.2195403,-0.4190276,1.2619944,2.6980476,1.673644,-0.08870914,1.1686633,-0.11916123,0.62957805,-0.45587975,0.28431848,0.16809824,-0.7243926,0.5922109,0.051553316,0.6102132,1.0767674,0.14497826,-0.18891326
2015-12-17,0.5835551,0.59674525,2.122388,0.5990229,-0.7491651,0.30998337,0.50645196,0.37265396,0.15156914,2.7707753,0.7876799,-0.3859116,0.7065004,1.0303355,2.005361,-0.36190662,-0.06307707,0.46984005,0.8615827,-0.37114486,-0.91698974,-0.65914375,0.3359276,0.39883685,0.71596074,0.1728431,0.45853046,-0.40749002,-0.65711176,1.1815499,-0.82044464,0.8192901,0.51069444,1.0522343,-1.2088592,0.7568268,0.51625305
2015-12-18,-0.11862093,3.6635864,-0.71965116,0.5412676,-1.2262179,0.026743233,-0.23410584,-1.2730546,-0.067119814,1.162977,0.29715526,6.449462,0.12474015,-1.4838278,-0.42938903,-0.055697296,0.26832962,-0.30471268,-0.87884516,-0.033307634,-0.18474194,0.64407015,-0.089239776,0.32237563,0.08988244,-0.12950522,-0.839387,1.5266261,-0.79566216,-1.5803274,-0.37484595,-0.85817206,-1.0592127,-0.49142215,-0.69730335,-0.2996729,3.1696565
2015-12-21,-1.1949705,-0.78206116,-1.9795903,-1.236439,0.54952556,0.3046276,-1.3999676,-1.208172,-0.7923416,0.37868267,-0.6118647,-3.4657946,-2.457285,-2.6498759,-0.4818329,-0.92721283,-0.7178845,-1.0324229,-0.4259274,-0.48128924,-0.6202647,-2.2540746,-1.287486,-0.59364605,-2.3558943,-1.1598978,-1.1579674,2.0528257,-0.3631402,-2.5962377,-1.0916818,-0.9467801,-1.8358723,-0.6512588,-1.1358835,-0.32284465,3.9566238
2015-12-22,0.6274882,-0.4265683,-0.6003149,-0.04981122,-0.15374641,2.124253,0.73999953,-0.45055318,-0.06408455,0.8668632,0.64314127,0.713937,0.54968596,-0.08129009,-0.12857103,-0.083699554,0.2204626,0.4566629,0.5977296,-0.41379157,-0.065484345,0.73065245,1.9674821,-0.48919517,0.7600856,-0.09659443,0.34353802,-1.0756189,1.1844181,1.4569762,-0.21698667,0.87299037,0.35035157,0.8508317,0.61229306,1.5728003,1.0199172
2015-12-23,-0.85860586,-0.5354982,-1.2515131,-0.42700157,2.5287676,-1.7794113,-0.8820822,-1.7946483,-0.19419713,0.18218423,-0.009183785,-4.9866695,-1.8458765,-2.5352833,0.09131735,0.980336,-0.7007324,-0.3417386,-0.56300277,-0.007335697,0.46885222,-1.0197492,-1.4774209,-0.86295843,-1.7727613,-0.61389625,-1.5155512,0.33061287,2.7003367,-2.329225,-0.6368938,-0.8645663,-0.9181742,0.2392926,-1.6016295,-1.0921178,-0.8330769
